,Type,Primary wire,width primary,height primary,Secondary wire,width secondary,height secondary,Stack mm,Tongue mm,wl mm,ww mm,Total Built,Core Loss,Copper Loss,Temperature rise Cu,Temperature rise Fe,Core weight,Conductor weight,Cost,Primary turns,Secondary turns,MTL Primary,MTL Secondary,TPL Primary,TPL Secondary,Length primary,Length secondary,Resistance primary,Resistance secondary,Cu surface area,Core surface area,Weight of Cu kg,Weight of Fe,Primary current,Primary voltage,Primary power,Secondary current,Secondary voltage,Secondary power
1055,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,145.0,125.0,35.0,25.199999999999996,120.45828599999999,79.34935349716446,59.7444561069696,29.3604335699193,80.30552399999999,7.756271999999999,27444.839399999997,48,48,59,63,23,23,2832,3024,0.0317184,0.0338688,914.4999999999999,3281.0,7.756271999999999,80.30552399999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1059,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,145.0,120.0,40.0,25.199999999999996,120.45828599999999,79.34935349716446,61.79332625060681,29.272029982481612,80.30552399999999,7.756271999999999,27444.839399999997,48,48,59,63,22,22,2832,3024,0.0317184,0.0338688,877.9199999999998,3293.0,7.756271999999999,80.30552399999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
633,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,125.0,210.0,25.0,18.2,117.46215,84.83714177693761,46.80910404070673,28.90516574853066,78.3081,8.2926945,27455.084774999996,58,59,52,55,39,39,3016,3245,0.033779199999999995,0.036343999999999994,1313.76,3260.5,8.2926945,78.3081,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
326,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,240.0,25.0,18.2,115.351236,88.64471833648392,44.651265118234775,28.34979365304827,76.900824,8.664878999999999,27456.841049999995,63,64,50,53,45,45,3150,3392,0.03527999999999999,0.037990399999999994,1453.44,3278.0,8.664878999999999,76.900824,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2028,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,125.0,150.0,25.0,18.2,123.42037499999999,74.17321739130435,51.285047824934686,30.839414943751,82.28025,7.250312999999999,27457.85985,46,46,58,61,28,28,2668,2806,0.029881599999999998,0.0314272,1028.4,3167.5,7.250312999999999,82.28025,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2042,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,125.0,145.0,30.0,18.2,123.42037499999999,74.17321739130435,52.74146329426378,30.723289749428314,82.28025,7.250312999999999,27457.85985,46,46,58,61,27,27,2668,2806,0.029881599999999998,0.0314272,994.12,3182.0,7.250312999999999,82.28025,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1268,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,145.0,125.0,30.0,18.2,123.42037499999999,74.17321739130435,59.62034352865298,29.887820741318578,82.28025,7.250312999999999,27457.85985,46,46,58,61,23,23,2668,2806,0.029881599999999998,0.0314272,857.0,3290.0,7.250312999999999,82.28025,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1254,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,145.0,130.0,25.0,18.2,123.42037499999999,74.17321739130435,57.719815713787064,29.981944161155802,82.28025,7.250312999999999,27457.85985,46,46,58,61,24,24,2668,2806,0.029881599999999998,0.0314272,891.28,3277.5,7.250312999999999,82.28025,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2573,S/U,5x3,5.3,3.3,5x3,5.3,3.3,165.0,125.0,120.0,25.0,18.2,126.39948749999999,68.83448015122872,55.32235289538069,31.609708300011548,84.266325,6.72846,27458.61825,40,40,62,65,22,22,2480,2600,0.027776,0.029119999999999997,870.72,3148.5,6.72846,84.266325,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2000,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,120.0,165.0,25.0,18.2,122.43301199999999,76.09733081285444,49.00701792120579,30.73168565564574,81.622008,7.4383919999999994,27471.974399999996,48,48,57,60,31,31,2736,2880,0.030643199999999995,0.032256,1114.74,3155.5,7.4383919999999994,81.622008,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1047,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,145.0,135.0,30.0,18.2,122.43301199999999,76.09733081285444,57.842135916677364,29.54192422422077,81.622008,7.4383919999999994,27471.974399999996,48,48,57,60,25,25,2736,2880,0.030643199999999995,0.032256,912.06,3310.0,7.4383919999999994,81.622008,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2015,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,120.0,160.0,30.0,18.2,122.43301199999999,76.09733081285444,50.26861372790998,30.615527883854718,81.622008,7.4383919999999994,27471.974399999996,48,48,57,60,30,30,2736,2880,0.030643199999999995,0.032256,1080.96,3170.0,7.4383919999999994,81.622008,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1056,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,145.0,130.0,35.0,18.2,122.43301199999999,76.09733081285444,59.67367784804476,29.453750922830768,81.622008,7.4383919999999994,27471.974399999996,48,48,57,60,24,24,2736,2880,0.030643199999999995,0.032256,878.28,3322.0,7.4383919999999994,81.622008,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1032,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,145.0,140.0,25.0,18.2,122.43301199999999,76.09733081285444,56.13041548418613,29.630683166306692,81.622008,7.4383919999999994,27471.974399999996,48,48,57,60,26,26,2736,2880,0.030643199999999995,0.032256,945.84,3298.0,7.4383919999999994,81.622008,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1071,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,120.0,205.0,25.0,18.2,119.1645,81.99162192816632,45.819201994202466,29.57328183888363,79.443,8.0145495,27474.572025,55,56,53,56,38,38,2915,3136,0.032647999999999996,0.03512319999999999,1302.98,3217.5,8.0145495,79.443,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
877,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,125.0,200.0,25.0,18.2,119.1645,81.99162192816632,46.7633304671469,29.328793175167828,79.443,8.0145495,27474.572025,55,56,53,56,37,37,2915,3136,0.032647999999999996,0.03512319999999999,1271.2,3250.0,8.0145495,79.443,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1489,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,140.0,120.0,35.0,25.199999999999996,121.865562,77.28973913043478,59.79119810006413,29.96826101888646,81.243708,7.5549479999999996,27488.1276,46,46,60,64,22,22,2760,2944,0.030911999999999995,0.0329728,889.9199999999998,3238.0,7.5549479999999996,81.243708,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
822,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,120.0,215.0,25.0,18.2,117.66643199999999,84.83714177693761,45.90809778919545,29.187201481248817,78.44428799999999,8.2926945,27489.131774999994,58,59,52,55,40,40,3016,3245,0.033779199999999995,0.036343999999999994,1345.04,3228.0,8.2926945,78.44428799999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
258,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,130.0,220.0,25.0,18.2,116.18538749999999,87.52006049149338,46.83727413205296,28.10884178453975,77.456925,8.554945499999999,27491.429475,61,62,51,54,41,41,3111,3348,0.0348432,0.0374976,1354.32,3336.0,8.554945499999999,77.456925,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
16,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,270.0,25.0,18.2,113.03604,93.25175047258978,43.43144095688702,27.3696087627352,75.35736,9.115208999999998,27498.788549999997,69,70,48,51,50,50,3312,3570,0.0370944,0.039984,1581.12,3352.0,9.115208999999998,75.35736,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1465,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,135.0,140.0,35.0,18.2,123.48846899999998,74.5119697542533,55.16273943392891,30.029667600578602,82.32564599999999,7.283425499999999,27500.665725,47,47,57,60,26,26,2679,2820,0.030004799999999998,0.031584,945.84,3273.0,7.283425499999999,82.32564599999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1658,S/U,5x3,5.3,3.3,5x3,5.3,3.3,135.0,130.0,150.0,30.0,18.2,123.48846899999998,74.5119697542533,52.10701597173261,30.343983151501703,82.32564599999999,7.283425499999999,27500.665725,47,47,57,60,28,28,2679,2820,0.030004799999999998,0.031584,1013.4,3232.0,7.283425499999999,82.32564599999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1456,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,135.0,145.0,30.0,18.2,123.48846899999998,74.5119697542533,53.58677405601603,30.128547009637924,82.32564599999999,7.283425499999999,27500.665725,47,47,57,60,27,27,2679,2820,0.030004799999999998,0.031584,979.62,3260.0,7.283425499999999,82.32564599999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1441,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,135.0,150.0,25.0,18.2,123.48846899999998,74.5119697542533,52.10701597173261,30.228149049941894,82.32564599999999,7.283425499999999,27500.665725,47,47,57,60,28,28,2679,2820,0.030004799999999998,0.031584,1013.4,3247.0,7.283425499999999,82.32564599999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1643,S/U,5x3,5.3,3.3,5x3,5.3,3.3,135.0,130.0,155.0,25.0,18.2,123.48846899999998,74.5119697542533,50.71466958160142,30.44907635684185,82.32564599999999,7.283425499999999,27500.665725,47,47,57,60,29,29,2679,2820,0.030004799999999998,0.031584,1047.18,3218.5,7.283425499999999,82.32564599999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
396,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,225.0,25.0,18.2,117.0365625,86.09730056710774,45.357640759255176,28.497744682489774,78.024375,8.415873,27501.1731,60,61,51,54,42,42,3060,3294,0.034272,0.036892799999999996,1385.1,3305.0,8.415873,78.024375,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1194,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,135.0,160.0,25.0,18.2,122.5692,76.35478260869564,51.03380498237137,29.901506376911698,81.7128,7.4635575,27518.579625000002,49,49,56,59,30,30,2744,2891,0.030732799999999994,0.0323792,1064.96,3265.5,7.4635575,81.7128,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1628,S/U,5x3,5.3,3.3,5x3,5.3,3.3,135.0,125.0,165.0,30.0,18.2,122.5692,76.35478260869564,49.75300510365556,30.250082267823455,81.7128,7.4635575,27518.579625000002,49,49,56,59,31,31,2744,2891,0.030732799999999994,0.0323792,1098.24,3220.0,7.4635575,81.7128,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1611,S/U,5x3,5.3,3.3,5x3,5.3,3.3,135.0,125.0,170.0,25.0,18.2,122.5692,76.35478260869564,48.54117070250901,30.35524219763879,81.7128,7.4635575,27518.579625000002,49,49,56,59,32,32,2744,2891,0.030732799999999994,0.0323792,1131.52,3206.5,7.4635575,81.7128,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1211,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,135.0,155.0,30.0,18.2,122.5692,76.35478260869564,52.389840070358844,29.80729172440774,81.7128,7.4635575,27518.579625000002,49,49,56,59,29,29,2744,2891,0.030732799999999994,0.0323792,1031.68,3278.0,7.4635575,81.7128,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
107,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,255.0,25.0,18.2,114.39792,91.02953497164461,44.013139800827354,27.885870503202952,76.26528,8.897991,27519.41145,66,67,49,52,48,48,3234,3484,0.0362208,0.039020799999999994,1518.78,3316.5,8.897991,76.26528,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
944,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,130.0,180.0,30.0,18.2,120.39019199999998,80.48756143667296,49.597469532872566,29.354113782453815,80.260128,7.86753,27539.1855,53,54,54,57,33,33,2862,3078,0.0320544,0.03447359999999999,1162.08,3280.0,7.86753,80.260128,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1333,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,120.0,195.0,25.0,18.2,120.39019199999998,80.48756143667296,46.42437007133757,29.920359836326778,80.260128,7.86753,27539.1855,53,54,54,57,36,36,2862,3078,0.0320544,0.03447359999999999,1258.92,3205.0,7.86753,80.260128,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
924,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,130.0,185.0,25.0,18.2,120.39019199999998,80.48756143667296,48.487608103077875,29.443117809154,80.260128,7.86753,27539.1855,53,54,54,57,34,34,2862,3078,0.0320544,0.03447359999999999,1194.36,3268.0,7.86753,80.260128,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1483,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,140.0,130.0,30.0,18.2,123.93108000000001,74.17321739130435,57.719815713787064,30.171855725866713,82.62072,7.250312999999999,27542.97735,46,46,58,61,24,24,2668,2806,0.029881599999999998,0.0314272,891.28,3266.0,7.250312999999999,82.62072,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1469,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,140.0,135.0,25.0,18.2,123.93108000000001,74.17321739130435,55.94824294396719,30.271417029164382,82.62072,7.250312999999999,27542.97735,46,46,58,61,25,25,2668,2806,0.029881599999999998,0.0314272,925.56,3253.0,7.250312999999999,82.62072,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1490,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,140.0,125.0,35.0,18.2,123.93108000000001,74.17321739130435,59.62034352865298,30.073015436052646,82.62072,7.250312999999999,27542.97735,46,46,58,61,23,23,2668,2806,0.029881599999999998,0.0314272,857.0,3279.0,7.250312999999999,82.62072,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1859,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,130.0,145.0,25.0,18.2,123.93108000000001,74.17321739130435,52.74146329426378,30.700806182054627,82.62072,7.250312999999999,27542.97735,46,46,58,61,27,27,2668,2806,0.029881599999999998,0.0314272,994.12,3198.0,7.250312999999999,82.62072,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1880,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,130.0,135.0,35.0,18.2,123.93108000000001,74.17321739130435,55.94824294396719,30.480537662832266,82.62072,7.250312999999999,27542.97735,46,46,58,61,25,25,2668,2806,0.029881599999999998,0.0314272,925.56,3226.0,7.250312999999999,82.62072,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1873,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,130.0,140.0,30.0,18.2,123.93108000000001,74.17321739130435,54.29256842414782,30.590233648096543,82.62072,7.250312999999999,27542.97735,46,46,58,61,26,26,2668,2806,0.029881599999999998,0.0314272,959.84,3212.0,7.250312999999999,82.62072,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2349,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,125.0,135.0,25.0,18.2,125.33551875,71.66644990548204,53.10536118118183,31.287202908351052,83.5570125,7.0052805,27544.2696,43,43,60,63,25,25,2580,2709,0.028895999999999998,0.030340799999999998,952.56,3161.0,7.0052805,83.5570125,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2365,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,125.0,125.0,35.0,18.2,125.33551875,71.66644990548204,56.59087238907931,31.03600628958616,83.5570125,7.0052805,27544.2696,43,43,60,63,23,23,2580,2709,0.028895999999999998,0.030340799999999998,882.0,3192.0,7.0052805,83.5570125,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2360,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,125.0,130.0,30.0,18.2,125.33551875,71.66644990548204,54.78691554016775,31.161045050342942,83.5570125,7.0052805,27544.2696,43,43,60,63,24,24,2580,2709,0.028895999999999998,0.030340799999999998,917.28,3176.5,7.0052805,83.5570125,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
965,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,135.0,170.0,25.0,18.2,121.34350799999999,78.87510018903592,50.48824950361914,29.531106272094043,80.89567199999999,7.709914499999999,27548.336774999996,51,52,55,58,32,32,2805,3016,0.031416,0.033779199999999995,1114.52,3282.0,7.709914499999999,80.89567199999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1576,S/U,5x3,5.3,3.3,5x3,5.3,3.3,135.0,120.0,185.0,25.0,18.2,121.34350799999999,78.87510018903592,47.08225712610606,30.228935518998856,80.89567199999999,7.709914499999999,27548.336774999996,51,52,55,58,34,34,2805,3016,0.031416,0.033779199999999995,1212.86,3190.5,7.709914499999999,80.89567199999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
983,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,135.0,165.0,30.0,18.2,121.34350799999999,78.87510018903592,51.748692890473706,29.4422157954389,80.89567199999999,7.709914499999999,27548.336774999996,51,52,55,58,31,31,2805,3016,0.031416,0.033779199999999995,1081.74,3294.0,7.709914499999999,80.89567199999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1426,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,130.0,160.0,30.0,18.2,122.750784,76.35478260869564,51.03380498237137,30.05598106367553,81.833856,7.4635575,27548.843625,49,49,56,59,30,30,2744,2891,0.030732799999999994,0.0323792,1064.96,3250.0,7.4635575,81.833856,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1409,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,130.0,165.0,25.0,18.2,122.750784,76.35478260869564,49.75300510365556,30.155650058586964,81.833856,7.4635575,27548.843625,49,49,56,59,31,31,2744,2891,0.030732799999999994,0.0323792,1098.24,3237.0,7.4635575,81.833856,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1138,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,125.0,185.0,30.0,18.2,120.583125,80.48756143667296,48.487608103077875,29.61689565755672,80.38875,7.86753,27571.341,53,54,54,57,34,34,2862,3078,0.0320544,0.03447359999999999,1194.36,3250.0,7.86753,80.38875,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1118,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,125.0,190.0,25.0,18.2,120.583125,80.48756143667296,47.431202379414316,29.711317861091153,80.38875,7.86753,27571.341,53,54,54,57,35,35,2862,3078,0.0320544,0.03447359999999999,1226.64,3237.5,7.86753,80.38875,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
573,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,120.0,230.0,25.0,18.2,117.46215,86.09730056710774,44.541621633272946,28.821224965466012,78.3081,8.415873,27572.104349999998,60,61,51,54,43,43,3060,3294,0.034272,0.036892799999999996,1415.88,3272.0,8.415873,78.3081,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2572,S/U,5x3,5.3,3.3,5x3,5.3,3.3,165.0,120.0,125.0,35.0,18.2,125.83771199999998,71.13799621928166,55.59594205846643,31.27227214351692,83.89180799999998,6.953625,27578.895749999996,42,42,61,64,23,23,2562,2688,0.0286944,0.030105599999999996,894.5,3175.5,6.953625,83.89180799999998,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2556,S/U,5x3,5.3,3.3,5x3,5.3,3.3,165.0,120.0,135.0,25.0,18.2,125.83771199999998,71.13799621928166,52.171710005175136,31.54328057708643,83.89180799999998,6.953625,27578.895749999996,42,42,61,64,25,25,2562,2688,0.0286944,0.030105599999999996,966.06,3142.5,6.953625,83.89180799999998,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2567,S/U,5x3,5.3,3.3,5x3,5.3,3.3,165.0,120.0,130.0,30.0,18.2,125.83771199999998,71.13799621928166,53.82370077265416,31.40713017304122,83.89180799999998,6.953625,27578.895749999996,42,42,61,64,24,24,2562,2688,0.0286944,0.030105599999999996,930.28,3159.0,6.953625,83.89180799999998,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
187,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,240.0,25.0,18.2,116.18538749999999,88.64471833648392,44.651265118234775,28.035973231160813,77.456925,8.664878999999999,27595.8663,63,64,50,53,45,45,3150,3392,0.03527999999999999,0.037990399999999994,1453.44,3346.5,8.664878999999999,77.456925,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2073,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,135.0,125.0,25.0,18.2,126.62930475000002,69.99978827977316,55.50158151616073,31.067438177654786,84.4195365,6.842366999999999,27605.132775,42,42,60,63,23,23,2520,2646,0.028224,0.029635199999999997,882.0,3221.0,6.842366999999999,84.4195365,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2084,S/U,5x3,5.3,3.3,5x3,5.3,3.3,145.0,135.0,120.0,30.0,18.2,126.62930475000002,69.99978827977316,57.40494696130776,30.95238948676703,84.4195365,6.842366999999999,27605.132775,42,42,60,63,22,22,2520,2646,0.028224,0.029635199999999997,846.72,3235.5,6.842366999999999,84.4195365,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2327,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,120.0,150.0,25.0,18.2,124.543926,73.78026465028354,50.4534349013843,31.197280168162756,83.029284,7.211902499999999,27608.628375,45,45,59,62,28,28,2655,2790,0.029736,0.031247999999999995,1043.4,3152.0,7.211902499999999,83.029284,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2340,S/U,5x3,5.3,3.3,5x3,5.3,3.3,155.0,120.0,145.0,30.0,18.2,124.543926,73.78026465028354,51.886233859123365,31.071127319204052,83.029284,7.211902499999999,27608.628375,45,45,59,62,27,27,2655,2790,0.029736,0.031247999999999995,1008.62,3167.5,7.211902499999999,83.029284,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1374,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,125.0,180.0,25.0,18.2,121.71802499999998,78.87510018903592,48.159950649384314,30.053333189237485,81.14535,7.709914499999999,27610.756274999996,51,52,55,58,33,33,2805,3016,0.031416,0.033779199999999995,1180.08,3223.0,7.709914499999999,81.14535,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1177,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,130.0,170.0,30.0,18.2,121.71802499999998,78.87510018903592,50.48824950361914,29.726124581495124,81.14535,7.709914499999999,27610.756274999996,51,52,55,58,32,32,2805,3016,0.031416,0.033779199999999995,1114.52,3266.0,7.709914499999999,81.14535,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1392,S/U,5x3,5.3,3.3,5x3,5.3,3.3,130.0,125.0,175.0,30.0,18.2,121.71802499999998,78.87510018903592,49.29373139103523,29.95357247867734,81.14535,7.709914499999999,27610.756274999996,51,52,55,58,33,33,2805,3016,0.031416,0.033779199999999995,1147.3,3236.0,7.709914499999999,81.14535,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1159,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,130.0,175.0,25.0,18.2,121.71802499999998,78.87510018903592,49.29373139103523,29.820429115015365,81.14535,7.709914499999999,27610.756274999996,51,52,55,58,33,33,2805,3016,0.031416,0.033779199999999995,1147.3,3253.5,7.709914499999999,81.14535,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
460,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,130.0,210.0,25.0,18.2,118.47221100000002,84.83714177693761,46.80910404070673,28.62175877376552,78.981474,8.2926945,27623.428275,58,59,52,55,39,39,3016,3245,0.033779199999999995,0.036343999999999994,1313.76,3328.0,8.2926945,78.981474,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1279,S/U,5x3,5.3,3.3,5x3,5.3,3.3,125.0,150.0,120.0,25.0,18.2,125.54831250000001,72.14070321361058,59.54931686970314,30.086401254665002,83.698875,7.051638,27623.77485,44,44,59,62,22,22,2596,2728,0.0290752,0.030553599999999997,834.72,3320.0,7.051638,83.698875,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2215,S/U,5x3,5.3,3.3,5x3,5.3,3.3,150.0,125.0,140.0,30.0,18.2,125.54831250000001,72.14070321361058,52.42986452484283,31.0153308537799,83.698875,7.051638,27623.77485,44,44,59,62,26,26,2596,2728,0.0290752,0.030553599999999997,973.84,3200.0,7.051638,83.698875,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2202,S/U,5x3,5.3,3.3,5x3,5.3,3.3,150.0,125.0,145.0,25.0,18.2,125.54831250000001,72.14070321361058,50.931975694307454,31.135934554407946,83.698875,7.051638,27623.77485,44,44,59,62,27,27,2596,2728,0.0290752,0.030553599999999997,1008.62,3185.0,7.051638,83.698875,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
1904,S/U,5x3,5.3,3.3,5x3,5.3,3.3,140.0,140.0,120.0,25.0,18.2,126.79102799999997,69.99978827977316,57.40494696130776,30.88650733664454,84.52735199999998,6.842366999999999,27632.086649999997,42,42,60,63,22,22,2520,2646,0.028224,0.029635199999999997,846.72,3248.0,6.842366999999999,84.52735199999998,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2486,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,125.0,120.0,35.0,18.2,127.1088,69.44423440453684,56.36929548137711,31.268856093528406,84.7392,6.7880625,27633.459375,41,41,61,64,22,22,2501,2624,0.028011199999999997,0.029388799999999996,858.72,3208.0,6.7880625,84.7392,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2482,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,125.0,125.0,30.0,18.2,127.1088,69.44423440453684,54.50026894506044,31.39826378172912,84.7392,6.7880625,27633.459375,41,41,61,64,23,23,2501,2624,0.028011199999999997,0.029388799999999996,894.5,3192.0,6.7880625,84.7392,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2472,S/U,5x3,5.3,3.3,5x3,5.3,3.3,160.0,125.0,130.0,25.0,18.2,127.1088,69.44423440453684,52.762954617141794,31.52886136998905,84.7392,6.7880625,27633.459375,41,41,61,64,24,24,2501,2624,0.028011199999999997,0.029388799999999996,930.28,3176.0,6.7880625,84.7392,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
2190,S/U,5x3,5.3,3.3,5x3,5.3,3.3,150.0,120.0,155.0,30.0,18.2,124.61201999999997,74.17321739130435,49.914665163884,30.911948993222584,83.07467999999999,7.250312999999999,27656.46735,46,46,58,61,29,29,2668,2806,0.029881599999999998,0.0314272,1062.68,3189.0,7.250312999999999,83.07467999999999,34.78260869565217,230.0,8000.0,34.78260869565217,230.0,8000.0
